size,price,Date,City,District
21,2300,2023-07-14,Warszawa,Włochy
49,2800,2023-06-20,Warszawa,Wola
54,4850,2023-06-16,Warszawa,Praga-Południe
57,4600,2023-07-12,Warszawa,Białołęka
61,2500,2023-07-14,Warszawa,Bielany
50,3700,2023-07-14,Warszawa,Praga-Północ
52,3400,2023-07-14,Warszawa,Bemowo
31,2400,2023-07-14,Warszawa,Ursynów
12,1350,2023-07-14,Warszawa,Mokotów
27,2700,2023-07-14,Warszawa,Śródmieście
42,4800,2023-07-14,Warszawa,Wola
28,2300,2023-07-14,Warszawa,Praga-Południe
55,3700,2023-07-14,Warszawa,Żoliborz
53,3300,2023-07-14,Warszawa,Mokotów
20,2999,2023-07-15,Warszawa,Śródmieście
30,3000,2023-07-15,Warszawa,Bielany
43,3400,2023-07-14,Warszawa,Wola
50,3800,2023-07-14,Warszawa,Mokotów
34,3800,2023-07-14,Warszawa,Wola
34,2800,2023-07-14,Warszawa,Wola
150,12000,2023-07-14,Warszawa,Wilanów
58,3100,2023-07-14,Warszawa,Ursynów
25,2450,2023-07-14,Warszawa,Śródmieście
58,3100,2023-07-14,Warszawa,Ursynów
27,2400,2023-07-14,Warszawa,Wola
60,3400,2023-07-14,Warszawa,Ursus
40,3000,2023-07-14,Warszawa,Ursus
12,1350,2023-07-14,Warszawa,Mokotów
52,3400,2023-07-14,Warszawa,Praga-Południe
39,4000,2023-07-14,Warszawa,Bemowo
43,3500,2023-07-14,Warszawa,Wola
28,2100,2023-07-14,Warszawa,Wola
35,2000,2023-07-14,Warszawa,Ochota
99,7000,2023-07-14,Warszawa,Śródmieście
50,2800,2023-07-14,Warszawa,Bemowo
64,4500,2023-07-13,Warszawa,Wola
27,2600,2023-07-13,Warszawa,Mokotów
44,2900,2023-07-13,Warszawa,Białołęka
63,4000,2023-07-13,Warszawa,Bemowo
39,2850,2023-07-13,Warszawa,Targówek
18,2399,2023-07-12,Warszawa,Bielany
50,3400,2023-07-08,Warszawa,Ochota
33,3386,2023-07-14,Warszawa,Mokotów
30,2990,2023-07-13,Warszawa,Żoliborz
25,2200,2023-07-13,Warszawa,Wilanów
28,2200,2023-07-13,Warszawa,Wola
44,3350,2023-07-13,Warszawa,Bielany
52,3000,2023-07-13,Warszawa,Targówek
32,2200,2023-07-13,Warszawa,Ursynów
50,2800,2023-07-13,Warszawa,Bielany
38,3200,2023-07-13,Warszawa,Żoliborz
40,3000,2023-07-13,Warszawa,Ursynów
60,3500,2023-07-13,Warszawa,Włochy
42,3800,2023-07-14,Warszawa,Mokotów
23,2600,2023-07-12,Warszawa,Żoliborz
20,2600,2023-07-12,Warszawa,Bemowo
29,2600,2023-07-13,Warszawa,Bielany
57,6000,2023-07-13,Warszawa,Praga-Północ
40,3200,2023-07-13,Warszawa,Mokotów
27,2300,2023-07-13,Warszawa,Śródmieście
42,3600,2023-07-13,Warszawa,Śródmieście
45,3400,2023-07-13,Warszawa,Wola
27,1898,2023-07-13,Warszawa,Ursus
63,6500,2023-07-13,Warszawa,Żoliborz
26,2600,2023-07-13,Warszawa,Wola
37,2900,2023-07-13,Warszawa,Bielany
49,3600,2023-07-15,Warszawa,Ursynów
35,2000,2023-07-14,Warszawa,Ochota
55,4000,2023-07-14,Warszawa,Mokotów
33,2750,2023-07-13,Warszawa,Praga-Północ
44,3100,2023-07-13,Warszawa,Praga-Południe
76,5500,2023-07-13,Warszawa,Wilanów
31,2500,2023-07-13,Warszawa,Targówek
50,3000,2023-07-13,Warszawa,Ursus
60,2850,2023-07-13,Warszawa,Białołęka
80,2500,2023-07-13,Warszawa,Śródmieście
52,3000,2023-07-13,Warszawa,Wawer
38,2900,2023-07-13,Warszawa,Ochota
41,3800,2023-07-13,Warszawa,Śródmieście
122,13000,2023-07-13,Warszawa,Wilanów
51,3600,2023-07-09,Warszawa,Wola
71,6700,2023-07-14,Warszawa,Mokotów
25,2500,2023-07-13,Warszawa,Targówek
81,6500,2023-07-13,Warszawa,Ursynów
76,3999,2023-07-13,Warszawa,Praga-Południe
56,2800,2023-07-13,Warszawa,Białołęka
47,2500,2023-07-13,Warszawa,Ursynów
65,3800,2023-07-13,Warszawa,Ursus
45,3400,2023-07-13,Warszawa,Bemowo
23,2600,2023-07-13,Warszawa,Wola
40,2700,2023-07-13,Warszawa,Targówek
16,2200,2023-07-13,Warszawa,Mokotów
40,4000,2023-07-13,Warszawa,Mokotów
64,4500,2023-07-13,Warszawa,Wola
48,3600,2023-07-14,Warszawa,Wola
16,2200,2023-07-13,Warszawa,Mokotów
52,4200,2023-07-13,Warszawa,Śródmieście
38,2200,2023-07-13,Warszawa,Targówek
20,2200,2023-07-13,Warszawa,Śródmieście
80,8900,2023-07-13,Warszawa,Mokotów
58,4600,2023-07-13,Warszawa,Mokotów
53,750,2023-07-13,Warszawa,Targówek
50,5500,2023-07-13,Warszawa,Śródmieście
48,3200,2023-07-13,Warszawa,Białołęka
38,2200,2023-07-13,Warszawa,Białołęka
70,4600,2023-07-15,Warszawa,Bemowo
103,9500,2023-07-14,Warszawa,Mokotów
70,35,2023-07-14,Warszawa,Żoliborz
68,4900,2023-07-13,Warszawa,Żoliborz
27,2500,2023-07-13,Warszawa,Wola
36,2900,2023-07-13,Warszawa,Włochy
42,3200,2023-07-13,Warszawa,Bemowo
36,3300,2023-07-13,Warszawa,Praga-Północ
60,3000,2023-07-13,Warszawa,Praga-Południe
48,3200,2023-07-13,Warszawa,Bielany
70,6000,2023-07-13,Warszawa,Mokotów
57,4000,2023-07-13,Warszawa,Wola
28,2000,2023-07-13,Warszawa,Białołęka
60,3600,2023-07-13,Warszawa,Mokotów
100,7300,2023-07-15,Warszawa,Śródmieście
47,4720,2023-07-14,Warszawa,Śródmieście
28,2800,2023-07-13,Warszawa,Śródmieście
56,3300,2023-07-13,Warszawa,Mokotów
67,3000,2023-07-13,Warszawa,Praga-Południe
29,2250,2023-07-13,Warszawa,Praga-Północ
122,13000,2023-07-13,Warszawa,Wilanów
37,3300,2023-07-13,Warszawa,Bielany
36,2500,2023-07-13,Warszawa,Praga-Południe
41,2500,2023-07-13,Warszawa,Ursynów
47,2900,2023-07-13,Warszawa,Białołęka
33,1800,2023-07-13,Warszawa,Targówek
30,3000,2023-07-15,Warszawa,Bielany
45,2700,2023-07-13,Warszawa,Białołęka
40,2800,2023-07-15,Warszawa,Ursynów
76,4850,2023-07-13,Warszawa,Ursus
85,8500,2023-07-13,Warszawa,Śródmieście
48,5200,2023-07-13,Warszawa,
53,4700,2023-07-13,Warszawa,Mokotów
49,4200,2023-07-13,Warszawa,Włochy
39,2700,2023-07-13,Warszawa,Ochota
30,2300,2023-07-13,Warszawa,Mokotów
41,3000,2023-07-13,Warszawa,Żoliborz
40,2950,2023-07-13,Warszawa,Bemowo
57,2000,2023-07-13,Warszawa,Ursynów
42,3300,2023-07-13,Warszawa,Praga-Południe
50,4500,2023-07-14,Warszawa,Włochy
43,3500,2023-07-09,Warszawa,Bemowo
27,2600,2023-07-13,Warszawa,Mokotów
38,2700,2023-07-13,Warszawa,Śródmieście
40,3900,2023-07-13,Warszawa,Bielany
37,3300,2023-07-13,Warszawa,Bielany
34,4000,2023-07-13,Warszawa,Śródmieście
48,2700,2023-07-13,Warszawa,Ursus
28,2200,2023-07-13,Warszawa,Praga-Południe
71,4800,2023-07-13,Warszawa,Praga-Południe
7,750,2023-07-13,Warszawa,Praga-Południe
44,3300,2023-07-13,Warszawa,Ursus
30,3599,2023-07-13,Warszawa,Śródmieście
48,3600,2023-07-14,Warszawa,Wola
43,3200,2023-07-13,Warszawa,Bemowo
37,2800,2023-07-13,Warszawa,Mokotów
44,2500,2023-07-13,Warszawa,Praga-Południe
40,3200,2023-07-13,Warszawa,Żoliborz
34,2900,2023-07-13,Warszawa,Wilanów
122,13000,2023-07-13,Warszawa,Wilanów
80,7500,2023-07-13,Warszawa,Bemowo
39,3100,2023-07-13,Warszawa,Bielany
71,4500,2023-07-13,Warszawa,Białołęka
47,2000,2023-07-13,Warszawa,Targówek
22,3000,2023-07-13,Warszawa,Wola
47,3800,2023-07-14,Warszawa,Wilanów
68,4900,2023-07-12,Warszawa,Śródmieście
70,4500,2023-07-13,Warszawa,Bemowo
40,2900,2023-07-13,Warszawa,Praga-Południe
51,3900,2023-07-13,Warszawa,Wola
28,2400,2023-07-13,Warszawa,Targówek
54,4500,2023-07-13,Warszawa,Białołęka
74,7000,2023-07-13,Warszawa,Praga-Południe
32,2000,2023-07-13,Warszawa,Praga-Północ
70,4599,2023-07-13,Warszawa,Praga-Północ
41,2800,2023-07-13,Warszawa,Mokotów
18,2400,2023-07-13,Warszawa,Ursynów
39,2200,2023-07-14,Warszawa,Wola
72,2600,2023-07-14,Warszawa,Ochota
50,2800,2023-07-10,Warszawa,Włochy
54,3000,2023-07-13,Warszawa,Ursynów
22,2600,2023-07-13,Warszawa,Mokotów
46,2600,2023-07-13,Warszawa,Targówek
58,3800,2023-07-13,Warszawa,Śródmieście
54,6000,2023-07-13,Warszawa,Wola
25,2900,2023-07-13,Warszawa,Bemowo
36,2500,2023-07-13,Warszawa,Bemowo
30,2500,2023-07-13,Warszawa,Praga-Południe
38,4107,2023-07-13,Warszawa,Żoliborz
64,5000,2023-07-13,Warszawa,Żoliborz
37,3700,2023-07-13,Warszawa,Śródmieście
29,3300,2023-07-08,Warszawa,Śródmieście
43,4900,2023-07-14,Warszawa,Wola
5,5000,2023-07-13,Warszawa,Wilanów
40,1200,2023-07-13,Warszawa,Targówek
80,16000,2023-07-13,Warszawa,Wola
40,4000,2023-07-13,Warszawa,Mokotów
40,4000,2023-07-13,Warszawa,Mokotów
40,3300,2023-07-13,Warszawa,Mokotów
55,3400,2023-07-13,Warszawa,Wesoła
160,11200,2023-07-13,Warszawa,Mokotów
60,3600,2023-07-13,Warszawa,Mokotów
48,3200,2023-07-13,Warszawa,Mokotów
54,4999,2023-07-15,Warszawa,Ochota
45,3400,2023-07-13,Warszawa,Bemowo
68,5500,2023-07-14,Warszawa,Żoliborz
38,3000,2023-07-13,Warszawa,Praga-Północ
42,2500,2023-07-13,Warszawa,Targówek
28,2600,2023-07-13,Warszawa,Mokotów
20,1100,2023-07-13,Warszawa,Wawer
38,3000,2023-07-13,Warszawa,Praga-Północ
19,2600,2023-07-13,Warszawa,Mokotów
50,2200,2023-07-13,Warszawa,Rembertów
46,3800,2023-07-13,Warszawa,Bemowo
50,3500,2023-07-13,Warszawa,Wilanów
40,3100,2023-07-13,Warszawa,Ochota
34,2400,2023-07-06,Warszawa,Białołęka
44,3300,2023-07-13,Warszawa,Ursus
26,2500,2023-07-14,Warszawa,Włochy
59,3800,2023-07-13,Warszawa,Mokotów
27,2500,2023-07-13,Warszawa,Śródmieście
29,3430,2023-07-13,Warszawa,Śródmieście
72,3900,2023-07-13,Warszawa,Praga-Południe
40,2700,2023-07-13,Warszawa,Ursynów
28,4000,2023-07-13,Warszawa,Bemowo
40,3150,2023-07-13,Warszawa,Praga-Południe
35,3000,2023-07-13,Warszawa,Białołęka
51,3999,2023-07-13,Warszawa,Bemowo
43,3200,2023-07-13,Warszawa,Bemowo
33,2800,2023-07-14,Warszawa,Włochy
71,6700,2023-07-14,Warszawa,Mokotów
38,2999,2023-07-12,Warszawa,Praga-Północ
40,3200,2023-07-13,Warszawa,Praga-Północ
55,3000,2023-07-13,Warszawa,Śródmieście
63,6500,2023-07-13,Warszawa,Wola
50,3300,2023-07-13,Warszawa,Targówek
65,2200,2023-07-13,Warszawa,Bemowo
55,3200,2023-07-13,Warszawa,Bielany
33,1850,2023-07-13,Warszawa,Bielany
57,3800,2023-07-13,Warszawa,Mokotów
16,1000,2023-07-13,Warszawa,Targówek
43,2900,2023-07-13,Warszawa,Targówek
42,3300,2023-07-14,Warszawa,Włochy
27,2300,2023-07-13,Warszawa,Śródmieście
43,2800,2023-07-07,Warszawa,Praga-Północ
56,3500,2023-07-13,Warszawa,Targówek
90,5500,2023-07-13,Warszawa,Mokotów
48,6500,2023-07-13,Warszawa,Żoliborz
80,16000,2023-07-13,Warszawa,Wola
40,4200,2023-07-13,Warszawa,Białołęka
80,16000,2023-07-13,Warszawa,Wola
55,3990,2023-07-13,Warszawa,Śródmieście
90,9000,2023-07-13,Warszawa,Ochota
70,4000,2023-07-13,Warszawa,Śródmieście
47,2900,2023-07-13,Warszawa,Białołęka
43,3400,2023-07-14,Warszawa,Wola
49,2800,2023-06-20,Warszawa,Wola
70,4499,2023-07-14,Warszawa,Praga-Północ
58,3600,2023-07-13,Warszawa,Praga-Północ
61,4300,2023-07-13,Warszawa,Śródmieście
34,3000,2023-07-13,Warszawa,Ursynów
117,15000,2023-07-13,Warszawa,Mokotów
67,3650,2023-07-13,Warszawa,Wola
35,3350,2023-07-13,Warszawa,Wola
55,6000,2023-07-13,Warszawa,Śródmieście
28,2100,2023-07-13,Warszawa,Praga-Południe
24,2500,2023-07-13,Warszawa,Mokotów
36,3000,2023-07-13,Warszawa,Mokotów
27,2550,2023-07-12,Warszawa,Włochy
35,2800,2023-07-14,Warszawa,Ursynów
33,1900,2023-07-09,Warszawa,Śródmieście
60,3700,2023-07-13,Warszawa,Żoliborz
28,2300,2023-07-13,Warszawa,Praga-Północ
45,3400,2023-07-13,Warszawa,Wola
50,3100,2023-07-13,Warszawa,Ursus
58,4500,2023-07-13,Warszawa,Włochy
85,4800,2023-07-13,Warszawa,Ochota
48,3800,2023-07-13,Warszawa,Bemowo
44,2900,2023-07-13,Warszawa,Wawer
35,2450,2023-07-13,Warszawa,Bielany
43,3400,2023-07-13,Warszawa,Mokotów
50,3800,2023-07-07,Warszawa,Mokotów
18,2400,2023-07-13,Warszawa,Ursynów
48,3400,2023-07-15,Warszawa,Bemowo
32,2700,2023-07-13,Warszawa,Praga-Południe
62,5700,2023-07-13,Warszawa,Mokotów
70,4000,2023-07-13,Warszawa,Mokotów
124,15000,2023-07-13,Warszawa,
50,4000,2023-07-13,Warszawa,Mokotów
28,2500,2023-07-13,Warszawa,Praga-Południe
40,2700,2023-07-13,Warszawa,Śródmieście
55,2500,2023-07-13,Warszawa,Mokotów
35,2300,2023-07-13,Warszawa,Praga-Południe
44,2950,2023-07-13,Warszawa,Mokotów
34,3000,2023-07-12,Warszawa,Targówek
35,2700,2023-07-12,Warszawa,Ursynów
56,3500,2023-07-15,Warszawa,Praga-Południe
60,3600,2023-07-13,Warszawa,Mokotów
36,3300,2023-07-13,Warszawa,Śródmieście
40,3200,2023-07-13,Warszawa,Targówek
56,3500,2023-07-13,Warszawa,Śródmieście
37,2900,2023-07-13,Warszawa,Mokotów
89,8000,2023-07-13,Warszawa,Wola
22,2400,2023-07-13,Warszawa,Praga-Południe
30,2300,2023-07-13,Warszawa,Praga-Północ
28,2300,2023-07-13,Warszawa,Mokotów
70,3900,2023-07-13,Warszawa,Wawer
53,4700,2023-07-14,Warszawa,Mokotów
18,2400,2023-07-13,Warszawa,Ursynów
55,3000,2023-07-15,Warszawa,Targówek
20,2000,2023-07-13,Warszawa,
44,2500,2023-07-13,Warszawa,Białołęka
45,3900,2023-07-13,Warszawa,Wola
36,2700,2023-07-13,Warszawa,Mokotów
37,4150,2023-07-13,Warszawa,Wola
21,3000,2023-07-13,Warszawa,Wola
31,2700,2023-07-13,Warszawa,Praga-Południe
122,13000,2023-07-13,Warszawa,Wilanów
22,3000,2023-07-13,Warszawa,Wola
52,3000,2023-07-13,Warszawa,Białołęka
63,4000,2023-07-13,Warszawa,Bemowo
35,3500,2023-07-12,Warszawa,Żoliborz
38,2900,2023-07-15,Warszawa,Bielany
59,3300,2023-07-13,Warszawa,Praga-Południe
28,2500,2023-07-13,Warszawa,Śródmieście
70,5000,2023-07-13,Warszawa,Mokotów
42,2900,2023-07-13,Warszawa,Wola
37,3700,2023-07-13,Warszawa,Śródmieście
50,4185,2023-07-13,Warszawa,Mokotów
35,3100,2023-07-13,Warszawa,Wola
62,3900,2023-07-13,Warszawa,Praga-Południe
40,3000,2023-07-13,Warszawa,Mokotów
56,5000,2023-07-13,Warszawa,Praga-Północ
19,2290,2023-07-12,Warszawa,Białołęka
20,2500,2023-06-29,Warszawa,Mokotów
36,2000,2023-07-03,Warszawa,Żoliborz
52,2900,2023-07-13,Warszawa,Wola
48,3000,2023-07-13,Warszawa,Ursynów
52,4280,2023-07-13,Warszawa,Praga-Południe
35,3000,2023-07-13,Warszawa,Praga-Południe
43,2800,2023-07-13,Warszawa,Mokotów
30,2700,2023-07-13,Warszawa,Praga-Południe
45,2950,2023-07-13,Warszawa,Białołęka
43,3000,2023-07-13,Warszawa,Mokotów
33,4000,2023-07-13,Warszawa,Wola
50,4500,2023-07-13,Warszawa,Włochy
34,3710,2023-07-14,Warszawa,Mokotów
52,3000,2023-07-13,Warszawa,Białołęka
50,4000,2023-07-14,Warszawa,Wola
50,4500,2023-07-13,Warszawa,Włochy
45,4000,2023-07-13,Warszawa,Mokotów
17,2000,2023-07-13,Warszawa,Wola
30,2300,2023-07-13,Warszawa,Białołęka
33,3102,2023-07-13,Warszawa,Mokotów
33,3335,2023-07-13,Warszawa,Mokotów
33,3050,2023-07-13,Warszawa,Włochy
37,4020,2023-07-13,Warszawa,Śródmieście
30,2700,2023-07-13,Warszawa,Mokotów
40,3600,2023-07-13,Warszawa,Mokotów
51,6060,2023-07-14,Warszawa,Mokotów
44,2900,2023-07-13,Warszawa,Białołęka
45,3300,2023-07-13,Warszawa,Praga-Północ
40,3100,2023-07-13,Warszawa,Bemowo
46,2900,2023-07-13,Warszawa,Bemowo
80,5000,2023-07-13,Warszawa,Bemowo
34,2600,2023-07-13,Warszawa,Bielany
33,3200,2023-07-13,Warszawa,Mokotów
31,2800,2023-07-13,Warszawa,Mokotów
40,3000,2023-07-13,Warszawa,Śródmieście
30,3200,2023-07-13,Warszawa,Praga-Północ
50,3000,2023-07-13,Warszawa,Bemowo
36,3300,2023-07-13,Warszawa,Śródmieście
26,2500,2023-07-14,Warszawa,Włochy
20,2500,2023-06-29,Warszawa,Mokotów
24,2600,2023-07-14,Warszawa,Ursynów
29,2400,2023-07-13,Warszawa,Żoliborz
70,5500,2023-07-13,Warszawa,Włochy
28,3000,2023-07-13,Warszawa,Białołęka
52,3999,2023-07-13,Warszawa,Śródmieście
42,3000,2023-07-13,Warszawa,Mokotów
41,3200,2023-07-13,Warszawa,Wilanów
27,3200,2023-07-13,Warszawa,Śródmieście
44,3600,2023-07-13,Warszawa,Ochota
40,2700,2023-07-13,Warszawa,Bielany
40,6000,2023-07-13,Warszawa,Wola
42,3950,2023-07-15,Warszawa,Mokotów
28,2800,2023-07-13,Warszawa,Śródmieście
44,2500,2023-07-13,Warszawa,Praga-Południe
48,3500,2023-07-13,Warszawa,Ursynów
37,3000,2023-07-13,Warszawa,Wola
33,3100,2023-07-13,Warszawa,Praga-Północ
40,2940,2023-07-13,Warszawa,Bielany
38,3300,2023-07-13,Warszawa,Śródmieście
45,2700,2023-07-13,Warszawa,Białołęka
48,3000,2023-07-13,Warszawa,Praga-Południe
29,2400,2023-07-13,Warszawa,Ochota
43,3000,2023-07-13,Warszawa,Wilanów
38,2500,2023-07-13,Warszawa,Praga-Południe
47,4500,2023-07-12,Warszawa,Mokotów
34,2500,2023-07-15,Warszawa,Mokotów
71,4000,2023-07-01,Warszawa,Bemowo
115,12500,2023-07-13,Warszawa,Mokotów
50,3400,2023-07-13,Warszawa,Śródmieście
31,2400,2023-07-13,Warszawa,Mokotów
37,3200,2023-07-13,Warszawa,Bielany
28,2750,2023-07-13,Warszawa,Ursynów
37,3200,2023-07-13,Warszawa,Praga-Północ
43,2850,2023-07-13,Warszawa,Białołęka
46,3400,2023-07-13,Warszawa,Wilanów
30,3000,2023-07-13,Warszawa,Mokotów
42,2700,2023-07-13,Warszawa,Białołęka
22,3000,2023-07-13,Warszawa,Wola
43,4900,2023-07-14,Warszawa,Wola
48,3500,2023-07-13,Warszawa,Ursynów
42,3300,2023-07-13,Warszawa,Praga-Południe
25,1900,2023-07-13,Warszawa,Ochota
28,2800,2023-07-13,Warszawa,Bemowo
32,2500,2023-07-13,Warszawa,Śródmieście
62,3999,2023-07-13,Warszawa,Bemowo
24,1800,2023-07-13,Warszawa,Wesoła
20,2200,2023-07-13,Warszawa,Żoliborz
17,2700,2023-07-13,Warszawa,Włochy
46,3000,2023-07-13,Warszawa,Ochota
27,2300,2023-07-13,Warszawa,Ochota
23,2600,2023-07-13,Warszawa,Wola
47,3800,2023-07-14,Warszawa,Wilanów
57,4300,2023-07-15,Warszawa,Śródmieście
26,2500,2023-07-13,Warszawa,Mokotów
34,3800,2023-07-13,Warszawa,Wola
30,2400,2023-07-13,Warszawa,Śródmieście
48,2500,2023-07-13,Warszawa,Żoliborz
20,2500,2023-07-13,Warszawa,Śródmieście
48,3200,2023-07-13,Warszawa,Żoliborz
51,2500,2023-07-13,Warszawa,Ochota
45,3300,2023-07-13,Warszawa,Praga-Północ
39,2950,2023-07-13,Warszawa,Ochota
45,2400,2023-07-12,Warszawa,Ursus
85,4800,2023-07-13,Warszawa,Ochota
35,2800,2023-07-14,Warszawa,Ursynów
30,3599,2023-07-13,Warszawa,Śródmieście
80,4500,2023-07-12,Warszawa,Białołęka
19,2290,2023-07-12,Warszawa,Białołęka
60,3900,2023-07-12,Warszawa,Włochy
32,2490,2023-07-12,Warszawa,Ursus
52,3300,2023-07-12,Warszawa,Wola
44,2700,2023-07-12,Warszawa,Białołęka
23,1500,2023-07-12,Warszawa,Śródmieście
43,6500,2023-07-12,Warszawa,Wola
23,2600,2023-07-12,Warszawa,Żoliborz
40,2300,2023-07-12,Warszawa,Praga-Północ
50,4500,2023-07-14,Warszawa,Włochy
42,3300,2023-07-14,Warszawa,Włochy
27,2880,2023-07-14,Warszawa,Ursynów
72,5500,2023-07-12,Warszawa,Praga-Południe
68,4900,2023-07-12,Warszawa,Śródmieście
27,2250,2023-07-12,Warszawa,Ochota
30,3100,2023-07-12,Warszawa,Wola
26,2500,2023-07-12,Warszawa,Mokotów
49,4000,2023-07-12,Warszawa,Żoliborz
40,3550,2023-07-12,Warszawa,Ursus
29,2800,2023-07-12,Warszawa,Targówek
57,3500,2023-07-12,Warszawa,Praga-Północ
15,2400,2023-07-12,Warszawa,Bemowo
28,2250,2023-07-09,Warszawa,Białołęka
33,1900,2023-07-09,Warszawa,Śródmieście
30,2990,2023-07-13,Warszawa,Żoliborz
38,2800,2023-07-12,Warszawa,Wola
27,2700,2023-07-12,Warszawa,Mokotów
37,3300,2023-07-12,Warszawa,Ursynów
45,4000,2023-07-12,Warszawa,Mokotów
48,3800,2023-07-12,Warszawa,Praga-Południe
55,3000,2023-07-12,Warszawa,Śródmieście
18,1950,2023-07-12,Warszawa,Praga-Południe
45,3200,2023-07-12,Warszawa,Ursus
36,3000,2023-07-12,Warszawa,Włochy
48,3200,2023-07-12,Warszawa,Ursus
25,2900,2023-07-13,Warszawa,Bemowo
45,3400,2023-07-13,Warszawa,Bemowo
50,4000,2023-07-14,Warszawa,Wola
60,2800,2023-07-12,Warszawa,Białołęka
50,3000,2023-07-12,Warszawa,Włochy
24,2500,2023-07-12,Warszawa,Ochota
37,2200,2023-07-12,Warszawa,Praga-Północ
51,3000,2023-07-12,Warszawa,Bielany
44,4200,2023-07-12,Warszawa,Wola
18,2399,2023-07-12,Warszawa,Bielany
35,3900,2023-07-12,Warszawa,Wola
65,3500,2023-07-12,Warszawa,Śródmieście
40,2300,2023-07-12,Warszawa,Praga-Południe
70,6000,2023-07-14,Warszawa,Mokotów
23,2600,2023-07-13,Warszawa,Wola
44,2900,2023-07-13,Warszawa,Białołęka
62,4000,2023-07-12,Warszawa,Mokotów
39,2900,2023-07-12,Warszawa,Śródmieście
55,3000,2023-07-12,Warszawa,Ursus
41,2700,2023-07-12,Warszawa,Ochota
27,2500,2023-07-12,Warszawa,Mokotów
32,2300,2023-07-12,Warszawa,Białołęka
42,3000,2023-07-12,Warszawa,Ochota
29,2700,2023-07-12,Warszawa,Wola
20,2200,2023-07-12,Warszawa,Włochy
44,3500,2023-07-12,Warszawa,Bielany
100,7300,2023-07-15,Warszawa,Śródmieście
40,2900,2023-07-13,Warszawa,Praga-Południe
47,4500,2023-07-12,Warszawa,Mokotów
54,3800,2023-07-12,Warszawa,Bemowo
50,3500,2023-07-12,Warszawa,Wola
44,3500,2023-07-12,Warszawa,Bielany
31,3000,2023-07-12,Warszawa,Włochy
62,6900,2023-07-12,Warszawa,Mokotów
70,5990,2023-07-12,Warszawa,Mokotów
38,2900,2023-07-12,Warszawa,Ochota
19,3300,2023-07-12,Warszawa,Wola
27,2020,2023-07-12,Warszawa,Bielany
37,3700,2023-07-14,Warszawa,Wola
74,6000,2023-07-15,Warszawa,Mokotów
54,4850,2023-06-16,Warszawa,Praga-Południe
33,3800,2023-07-12,Warszawa,Białołęka
56,5200,2023-07-12,Warszawa,Żoliborz
52,3400,2023-07-12,Warszawa,Bemowo
40,3300,2023-07-12,Warszawa,Praga-Południe
40,2950,2023-07-12,Warszawa,Wola
72,4300,2023-07-12,Warszawa,Wola
1,1200,2023-07-12,Warszawa,Ochota
26,3500,2023-07-12,Warszawa,Śródmieście
48,2500,2023-07-12,Warszawa,Mokotów
51,3300,2023-07-12,Warszawa,Mokotów
44,3350,2023-07-13,Warszawa,Bielany
46,3950,2023-07-04,Warszawa,Wilanów
48,3600,2023-07-14,Warszawa,Wola
58,3700,2023-07-12,Warszawa,Wola
32,2400,2023-07-12,Warszawa,Mokotów
20,2600,2023-07-12,Warszawa,Bemowo
35,3000,2023-07-12,Warszawa,Śródmieście
34,2200,2023-07-12,Warszawa,Praga-Południe
36,3000,2023-07-12,Warszawa,Wola
35,3700,2023-07-12,Warszawa,Wilanów
38,2999,2023-07-12,Warszawa,Praga-Północ
35,2700,2023-07-12,Warszawa,Ursynów
52,3000,2023-07-12,Warszawa,Białołęka
56,5200,2023-07-12,Warszawa,Żoliborz
42,3950,2023-07-15,Warszawa,Mokotów
55,3000,2023-07-12,Warszawa,Śródmieście
50,3500,2023-07-12,Warszawa,Mokotów
42,3500,2023-07-12,Warszawa,Śródmieście
66,3700,2023-07-12,Warszawa,Bielany
45,2900,2023-07-12,Warszawa,Wilanów
47,3400,2023-07-12,Warszawa,Bemowo
43,3300,2023-07-12,Warszawa,Praga-Południe
42,1700,2023-07-12,Warszawa,Ursynów
57,4600,2023-07-12,Warszawa,Białołęka
34,3000,2023-07-12,Warszawa,Targówek
25,2100,2023-07-12,Warszawa,Śródmieście
160,12000,2023-07-12,Warszawa,Bemowo
18,2400,2023-07-13,Warszawa,Ursynów
44,3000,2023-07-15,Warszawa,Ursus
60,3400,2023-07-12,Warszawa,Targówek
40,3250,2023-07-12,Warszawa,Żoliborz
37,2250,2023-07-12,Warszawa,Praga-Południe
33,3000,2023-07-12,Warszawa,Mokotów
80,16000,2023-07-12,Warszawa,Śródmieście
20,3000,2023-07-12,Warszawa,Mokotów
62,6600,2023-07-12,Warszawa,Wola
42,3000,2023-07-12,Warszawa,Mokotów
36,3200,2023-07-12,Warszawa,Włochy
36,2950,2023-07-12,Warszawa,Praga-Południe
34,2500,2023-07-15,Warszawa,Mokotów
70,6000,2023-07-14,Warszawa,Mokotów
50,2700,2023-07-14,Warszawa,Praga-Północ
37,4300,2023-07-12,Warszawa,Śródmieście
47,4000,2023-07-12,Warszawa,Wilanów
88,6500,2023-07-12,Warszawa,Żoliborz
59,4500,2023-07-12,Warszawa,Bemowo
40,3400,2023-07-12,Warszawa,Wola
10,1350,2023-07-12,Warszawa,Żoliborz
75,6900,2023-07-15,Warszawa,Mokotów
40,3700,2023-07-12,Warszawa,Praga-Południe
67,3500,2023-07-12,Warszawa,Ursynów
38,4900,2023-07-12,Warszawa,Żoliborz
